intent,patterns,response_en,response_ml
fertilizer,How to treat When to apply potash to banana?,Apply potash after flowering,പൂവിടുമ്പോൾ പൊട്ടാഷ് നൽകുക
fertilizer,How to treat When to apply potash to banana?,Apply potash after flowering,പൂവിടുമ്പോൾ പൊട്ടാഷ് നൽകുക
pest_control,Cure for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Treatment of How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Ways to cure How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Solution for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Ways to cure How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Cure for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to manage How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to manage How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Ways to cure How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Cure for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,Cure for How to control aphids on rose?,Use neem oil spray,നീം ഓയിൽ സ്പ്രേ ചെയ്യുക
pest_control,How to treat Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Cure for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,How to manage Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Remedy for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Ways to cure Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,How to manage Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Cure for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,How to manage Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,How to treat Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Solution for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Treatment of Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Cure for Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
pest_control,Treatment of Remedy for stem borer in maize,Spray Chlorantraniliprole,ക്ലോറെൻട്രാനിലിപ്രോൾ സ്പ്രേ ചെയ്യുക
weather,Solution for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Remedy for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to manage Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Treatment of Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Treatment of Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Solution for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Treatment of Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to treat Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Solution for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Solution for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Remedy for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to treat Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Cure for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to treat Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to treat Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Solution for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Cure for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Remedy for Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to treat Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,How to manage Will it rain tomorrow?,Check weather forecast,കാലാവസ്ഥ പരിശോധിക്കുക
weather,Treatment of Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Remedy for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Remedy for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,How to manage Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Solution for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Remedy for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Ways to cure Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Cure for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,How to manage Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Cure for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,How to treat Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Solution for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,How to manage Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
weather,Cure for Will there be frost tonight?,Cover crops if frost expected,തണുപ്പ് സാധ്യതയുണ്ടെങ്കിൽ തുണികൾ എടുക്കുക
